source,target,weight
3112653,3133204,5.0
3112653,3161502,1.0
3112703,3106200,1.0
3112703,3126703,10.0
3112703,3135100,1.0
3112703,3143302,11.0
3112802,3123304,1.0
3112802,3151503,11.0
3112901,3131307,1.0
3112901,3139409,11.0
3112901,3140530,3.0
3112901,3140902,3.0
3112901,3153509,1.0
3112901,3154002,1.0
3112901,3162559,1.0
3113008,3106200,20.0
3113008,3106309,1.0
3113008,3115458,11.0
3113008,3133303,1.0
3113008,3168606,1.0
3113008,3510500,1.0
3113008,3514908,1.0
3113008,3520400,4.0
3113008,3523909,2.0
3113008,3547809,1.0
3113008,3548500,1.0
3113008,3549805,2.0
3113008,3550308,1.0
3113008,3551702,2.0
3113008,5005707,1.0
3113107,3112208,2.0
3113107,3113206,7.0
3113107,3118304,7.0
3113107,3145901,3.0
3113107,3159100,4.0
3113206,3101631,1.0
3113206,3105608,12.0
3113206,3105905,1.0
3113206,3106200,1.0
3113206,3113107,1.0
3113206,3118007,10.0
3113206,3118304,10.0
3113206,3120409,3.0
3113206,3123007,1.0
3113206,3135407,5.0
3113206,3145901,4.0
3113206,3154408,6.0
3113206,3160702,2.0
3113206,3166204,1.0
3113305,3113404,1.0
3113305,3122009,4.0
3113305,3124203,5.0
3113305,3125309,4.0
3113305,3125952,1.0
3113305,3139409,2.0
3113305,3149002,2.0
3113305,3169208,1.0
3113305,3202009,1.0
3113305,3303104,2.0
3113305,3304102,2.0
3113305,3304524,1.0
3113404,2110203,1.0
3113404,3106309,1.0
3113404,3107802,5.0
3113404,3118304,1.0
3113404,3122702,1.0
3113404,3123858,7.0
3113404,3127701,1.0
3113404,3130556,2.0
3113404,3130903,4.0
3113404,3131158,2.0
3113404,3131307,26.0
3113404,3139409,4.0
3113404,3147105,1.0
3113404,3150158,12.0
3113404,3157252,1.0
3113404,3157500,1.0
3113404,3158953,1.0
3113404,3159357,12.0
3113404,3160959,1.0
3113404,3162609,1.0
3113404,3170057,7.0
3113404,3170206,1.0
3113404,3171154,1.0
3113404,3205309,1.0
3113404,3302403,1.0
3113404,3527207,1.0
3113404,3549904,1.0
3113404,5103403,1.0
3113503,3132503,3.0
3113503,3169703,10.0
3113503,3550308,1.0
3113602,3107901,1.0
3113602,3129202,5.0
3113602,3137809,3.0
3113602,3138203,2.0
3113602,3144409,4.0
3113602,3152501,23.0
3113602,3159605,2.0
3113602,3162005,16.0
3113602,3164407,3.0
3113602,3167400,23.0
3113602,3509502,1.0
3113701,3100906,1.0
3113701,3144300,2.0
3113701,3168606,1.0
3113800,3106200,1.0
3113800,3123106,2.0
3113800,3158003,1.0
3113909,3114105,1.0
3113909,3138203,4.0
3113909,3160801,4.0
3113909,3169307,12.0
3113909,3169406,3.0
3113909,3170701,7.0
3113909,3549102,1.0
3114006,3106200,1.0
3114006,3114501,2.0
3114006,3116605,36.0
3114006,3122306,8.0
3114006,3132206,1.0
3114006,3138203,1.0
3114006,3145604,11.0
3114006,3548807,1.0
3114105,3106200,4.0
3114105,3115508,2.0
3114105,3122801,1.0
3114105,3132404,5.0
3114105,3144409,1.0
3114105,3145505,3.0
3114105,3147600,1.0
3114105,3152501,2.0
3114105,3163706,171.0
3114105,3167806,1.0
3114105,3510500,1.0
3114105,3549904,1.0
3114204,3106200,1.0
3114204,3122306,122.0
3114204,3122454,6.0
3114204,3132206,1.0
3114204,3133709,1.0
3114204,3133808,2.0
3114204,3140506,1.0
3114204,3140704,1.0
3114204,3165537,1.0
3114204,3550308,1.0
3114303,3103801,1.0
3114303,3106200,1.0
3114303,3147006,1.0
3114303,3148004,1.0
3114303,3155504,16.0
3114303,3162104,1.0
3114402,3101904,3.0
3114402,3117108,2.0
3114402,3130507,1.0
3114402,3162948,2.0
3114402,3543402,1.0
3114402,3550308,1.0
3114501,3106200,4.0
3114501,3106705,3.0
3114501,3118601,5.0
3114501,3120607,1.0
3114501,3122306,1.0
3114501,3130101,1.0
3114501,3132206,5.0
3114501,3145604,5.0
3114501,3147709,5.0
3114550,3134400,5.0
3114550,3138625,28.0
3114550,3155504,1.0
3114550,3170438,1.0
3114550,3545704,1.0
3114550,3546108,1.0
3114550,3549805,1.0
3114550,5006309,8.0
3114600,3134509,3.0
3114600,3138203,1.0
3114600,3138708,4.0
3114709,2704302,1.0
3114709,3139003,35.0
3114709,3169802,1.0
3114808,3101201,3.0
3114808,3107208,1.0
3114808,3115508,1.0
3114808,3120508,1.0
3114808,3132404,1.0
3114808,3166402,1.0
3114808,3304557,1.0
3114907,3113206,2.0
3114907,3118007,1.0
3114907,3118304,5.0
3114907,3120409,2.0
3114907,3137403,3.0
3114907,3145901,1.0
3114907,3153806,3.0
3115003,3103504,4.0
3115003,3124807,7.0
3115003,3170206,1.0
3115102,3106200,1.0
3115102,3112406,3.0
3115102,3128105,2.0
3115102,3129707,7.0
3115102,3133758,1.0
3115102,3147907,2.0
3115102,3152907,2.0
3115102,3164704,1.0
3115102,3516200,9.0
3115102,3549706,1.0
3115102,3550308,4.0
3115102,4106902,1.0
3115201,3108008,1.0
3115201,3134509,2.0
3115201,3138203,1.0
3115201,3144508,11.0
3115201,3153400,1.0
3115201,3154200,1.0
3115201,3156106,1.0
3115201,3162500,9.0
3115300,2111300,1.0
3115300,3101508,1.0
3115300,3104601,25.0
3115300,3118601,2.0
3115300,3132602,9.0
3115300,3136702,2.0
3115300,3138401,16.0
3115300,3142205,3.0
3115300,3143906,2.0
3115300,3158409,1.0
3115300,3169901,4.0
3115300,3172004,1.0
3115300,3205309,1.0
3115300,3302403,1.0
3115300,3303906,1.0
3115300,3304557,3.0
3115300,3305307,1.0
3115300,3547809,1.0
3115300,3548906,1.0
3115300,3550308,1.0
3115359,3102308,2.0
3115359,3105400,7.0
3115359,3106200,2.0
3115359,3136207,1.0
3115359,3140001,107.0
3115359,3140803,1.0
3115359,3145901,1.0
3115359,3146107,1.0
3115359,3157203,13.0
3115359,3161908,9.0
3115409,3118007,1.0
3115409,3118304,12.0
3115409,3133907,1.0
3115409,3135407,2.0
3115409,3137908,1.0
3115409,3146107,3.0
3115409,3150802,1.0
3115409,3166006,1.0
3115458,3106200,1.0
3115458,3113008,2.0
3115458,3132305,2.0
3115458,3168606,5.0
3115474,3141009,2.0
3115474,3142908,2.0
3115474,3146552,10.0
3115474,3160454,1.0
3115508,3104908,37.0
3115508,3114105,4.0
3115508,3117702,1.0
3115508,3120805,3.0
3115508,3152600,1.0
3115508,3159605,1.0
3115508,3163706,10.0
3115508,3169307,1.0
3115508,3539806,1.0
3115508,3549904,1.0
3115508,3550308,4.0
3115607,3100203,1.0
3115607,3122306,1.0
3115706,3106200,2.0
3115706,3120839,1.0
3115706,3122108,1.0
3115706,3139607,2.0
3115706,3141504,1.0
3115706,3161650,1.0
3115706,3162575,7.0
3115706,3200904,1.0
3115706,3203304,3.0
3115706,3555406,1.0
3115805,3103751,26.0
3115805,3111804,26.0
3115805,3170206,1.0
3115805,5203500,1.0
3115805,5205455,2.0
3115805,5208707,1.0
3115805,5211503,46.0
3115805,5213806,2.0
3115904,3106200,1.0
3115904,3136702,41.0
3116001,3117405,1.0
3116001,3123528,4.0
3116001,3137700,13.0
3116001,3139508,1.0
3116001,3140530,1.0
3116001,3144003,8.0
3116001,3163607,2.0
3116001,3202454,8.0
3116001,3203007,2.0
3116100,2921104,2.0
3116100,3104007,3.0
3116100,3128303,1.0
3116100,3132909,1.0
3116100,3135456,1.0
3116100,3141801,1.0
3116100,3304557,2.0
3116100,3509502,1.0
3116100,3510401,1.0
3116100,3524303,1.0
3116100,3539509,2.0
3116100,3550308,2.0
3116100,3551702,1.0
3116159,3104502,1.0
3116159,3135209,6.0
3116159,3150570,1.0
3116159,3161106,1.0
3116159,3304557,1.0
3116159,3550308,3.0
3116159,5300108,8.0
3116209,3101508,11.0
3116209,3136702,1.0
3116209,3303708,1.0
3116209,3303906,2.0
3116209,3304557,1.0
3116209,3305406,29.0
3116209,3305802,1.0
3116209,3306008,23.0
3116308,3102100,6.0
3116308,3105608,3.0
3116308,3106200,25.0
3116308,3155207,4.0
3116308,3169901,2.0
3116308,3304557,1.0
3116407,3129707,3.0
3116407,3516200,94.0
3116506,3135605,1.0
3116506,3143302,12.0
3116506,4106902,1.0
3116506,4314902,1.0
3116605,3106200,2.0
3116605,3114006,1.0
3116605,3114501,1.0
3116605,3122306,3.0
3116605,3164605,1.0
3116704,3110202,19.0
3116704,3124005,2.0
3116704,3152105,1.0
3116704,3161502,16.0
3116704,3169901,6.0
3116704,3171303,48.0
3116704,3172004,13.0
3116803,3106200,5.0
3116803,3126950,3.0
3116803,3156007,1.0
3116803,3162807,1.0
3116902,3111408,2.0
3116902,3127107,2.0
3116902,3133402,1.0
3116902,3150703,1.0
3117009,3106200,3.0
3117009,3131307,1.0
3117009,3141405,1.0
3117009,3157377,2.0
3117009,3519071,3.0
3117009,3550308,2.0
3117108,3101607,1.0
3117108,3101904,1.0
3117108,3114402,6.0
3117108,3114501,1.0
3117108,3128709,1.0
3117108,3145109,1.0
3117108,3151800,1.0
3117108,3152501,2.0
3117108,3530706,1.0
3117207,3144409,1.0
3117207,3149101,1.0
3117306,2108405,1.0
3117306,3111408,1.0
3117306,3127107,3.0
3117306,3150703,31.0
3117306,3152808,1.0
3117306,3170107,2.0
3117306,4213302,1.0
3117405,3116001,4.0
3117405,3131208,6.0
3117405,3144003,6.0
3117405,3158904,3.0
3117405,3163607,5.0
3117405,3167608,2.0
3117504,3102407,1.0
3117504,3106200,2.0
3117504,3113800,1.0
3117504,3114600,1.0
3117504,3131703,1.0
3117504,3160504,3.0
3117504,5300108,1.0
3117603,3106200,2.0
3117603,3118601,1.0
3117603,3122306,1.0
3117603,3130200,14.0
3117603,3145208,102.0
3117603,3145802,2.0
3117603,3147105,9.0
3117603,3151404,28.0
3117603,3161809,1.0
3117702,3104908,4.0
3117702,3110707,2.0
3117702,3110905,1.0
3117702,3115508,5.0
3117702,3129202,1.0
3117702,3152501,2.0
3117702,3162005,1.0
3117702,3163706,2.0
3117702,3165206,4.0
3117702,3167806,2.0
3117702,3169307,5.0
3117702,3171709,2.0
3117702,3549904,2.0
3117801,3109709,4.0
3117801,3132404,1.0
3117801,3147303,15.0
3117801,3152501,18.0
3117801,3159605,14.0
3117801,3304557,1.0
3117801,3509700,1.0
3117801,3549904,1.0
3117801,3550308,3.0
3117836,3126109,1.0
3117836,3135209,14.0
3117836,3534401,1.0
3117836,3550308,7.0
3117836,5300108,1.0
3117876,3106200,46.0
3117876,3112505,1.0
3117876,3118601,3.0
3117876,3137601,14.0
3117876,3139706,2.0
3117876,3141108,6.0
3117876,3149309,83.0
3117876,3162955,33.0
3117876,3167202,1.0
3117876,3171204,35.0
3117900,3110509,1.0
3117900,3131505,4.0
3117900,3148905,1.0
3117900,3152501,125.0
3117900,3159605,1.0
3117900,3165800,6.0
3117900,3167400,1.0
3117900,3550308,1.0
3118007,2913903,1.0
3118007,3105608,1.0
3118007,3106200,16.0
3118007,3106408,2.0
3118007,3109006,1.0
3118007,3118304,17.0
3118007,3120409,1.0
3118007,3131703,1.0
3118007,3131901,21.0
3118007,3133907,1.0
3118007,3135407,49.0
3118007,3142304,1.0
3118007,3145901,64.0
3118007,3146107,26.0
3118007,3150406,1.0
3118007,3150802,1.0
3118007,3160900,4.0
3118007,3169356,1.0
3118205,2313559,1.0
3118205,3121258,37.0
3118205,3156908,30.0
3118205,3157708,74.0
3118205,3170107,5.0
3118205,3170206,1.0
3118304,3105608,3.0
3118304,3106200,25.0
3118304,3106408,1.0
3118304,3106705,1.0
3118304,3113206,6.0
3118304,3114907,1.0
3118304,3118007,319.0
3118304,3118601,1.0
3118304,3120409,3.0
3118304,3123908,4.0
3118304,3131703,1.0
3118304,3131901,17.0
3118304,3133907,5.0
3118304,3135407,215.0
3118304,3136702,2.0
3118304,3140001,6.0
3118304,3145901,329.0
3118304,3146107,40.0
3118304,3147006,1.0
3118304,3150802,1.0
3118304,3153806,6.0
3118304,3160900,7.0
3118304,3171204,1.0
3118304,3203205,1.0
3118304,3304201,1.0
3118304,3518701,1.0
3118403,3102209,1.0
3118403,3106200,1.0
3118403,3127305,1.0
3118403,3127701,2.0
3118403,3154309,1.0
3118403,3159506,1.0
3118502,3110608,5.0
3118502,3117801,9.0
3118502,3119906,6.0
3118502,3124500,13.0
3118502,3147303,7.0
3118502,3152501,3.0
3118502,4117222,1.0
3118601,2108058,1.0
3118601,2110005,3.0
3118601,3105202,1.0
3118601,3106200,3319.0
3118601,3106705,696.0
3118601,3107000,1.0
3118601,3109006,4.0
3118601,3109303,2.0
3118601,3117876,4.0
3118601,3118007,2.0
3118601,3118304,1.0
3118601,3124104,17.0
3118601,3127701,1.0
3118601,3129806,39.0
3118601,3130101,7.0
3118601,3131703,1.0
3118601,3131901,2.0
3118601,3133600,1.0
3118601,3135407,2.0
3118601,3136652,11.0
3118601,3137601,3.0
3118601,3140001,1.0
3118601,3140704,4.0
3118601,3141108,1.0
3118601,3144805,63.0
3118601,3145208,2.0
3118601,3146107,2.0
3118601,3147105,1.0
3118601,3149309,1.0
3118601,3154606,37.0
3118601,3154903,1.0
3118601,3156700,7.0
3118601,3156809,3.0
3118601,3157203,1.0
3118601,3157807,6.0
3118601,3162500,1.0
3118601,3162922,4.0
3118601,3162955,4.0
3118601,3165537,5.0
3118601,3166105,1.0
3118601,3167202,5.0
3118601,3171204,22.0
3118601,3201407,1.0
3118601,3304557,3.0
3118601,3550308,1.0
3118601,5300108,1.0
3118700,3144607,3.0
3118700,3158300,3.0
3118809,3108602,2.0
3118809,3109501,1.0
3118809,3118007,1.0
3118809,3131901,3.0
3118809,3133808,2.0
3118809,3137304,2.0
3118809,3142007,2.0
3118809,3143302,5.0
3118809,3154606,1.0
3118809,3162252,7.0
3118809,3162658,2.0
3118809,3509502,1.0
3118908,3103207,4.0
3118908,3106200,5.0
3118908,3106705,1.0
3118908,3109907,1.0
3118908,3118601,1.0
3118908,3120904,4.0
3118908,3135704,1.0
3118908,3140001,1.0
3118908,3158508,3.0
3118908,3167202,12.0
3119005,3123601,2.0
3119005,3139003,3.0
3119005,3142601,2.0
3119005,3152501,1.0
3119005,3162005,23.0
3119005,3169802,4.0
3119005,3170701,1.0
3119005,3548500,1.0
3119005,3550308,1.0
3119104,3106200,2.0
3119104,3118908,1.0
3119104,3120904,3.0
3119104,3131109,1.0
3119104,3138104,9.0
3119104,3143302,1.0
3119104,3143609,2.0
3119104,3160603,5.0
3119104,3169356,7.0
3119104,3550308,1.0
3119104,3551702,1.0
3119203,3106200,2.0
3119203,3127503,1.0
3119203,3127701,9.0
3119203,3148608,2.0
3119302,3148004,1.0
3119302,3148103,2.0
3119302,3159704,1.0
3119302,3170206,2.0
3119401,3103009,7.0
3119401,3106200,5.0
3119401,3106309,36.0
3119401,3113404,2.0
3119401,3129301,1.0
3119401,3131158,1.0
3119401,3131307,828.0
3119401,3135001,10.0
3119401,3136207,1.0
3119401,3140308,3.0
3119401,3144706,1.0
3119401,3154002,1.0
3119401,3158953,8.0
3119401,3168705,273.0
3119401,3202108,1.0
3119401,3205309,1.0
3119401,3513504,1.0
3119500,2312007,1.0
3119500,3106200,2.0
3119500,3157807,1.0
3119500,3171600,2.0
3119500,3509502,1.0
3119500,3529104,1.0
3119500,3530102,2.0
3119500,3550308,2.0
3119500,3553708,1.0
3119609,3104601,1.0
3119609,3115904,1.0
3119609,3127388,10.0
3119609,3136702,61.0
3119609,3150109,13.0
3119609,3151305,1.0
3119609,3155405,2.0
3119609,3167905,1.0
3119609,3169901,1.0
3119609,3304557,3.0
3119708,3105608,1.0
3119708,3105905,1.0
3119708,3137403,1.0
3119708,3139102,1.0
3119708,3154200,3.0
3119708,3157336,1.0
3119708,3162500,37.0
3119807,3105103,14.0
3119807,3111507,1.0
3119807,3122306,1.0
3119807,3137205,1.0
3119807,3138807,1.0
3119807,3168200,4.0
3119807,3170107,1.0
3119906,3110509,5.0
3119906,3110608,91.0
3119906,3125101,3.0
3119906,3133600,1.0
3119906,3152501,1.0
3119906,3165578,1.0
3119906,3507605,1.0
3119906,3550308,2.0
3119955,3104205,10.0
3119955,3106705,2.0
3119955,3108602,1.0
3119955,3111200,1.0
3119955,3122306,1.0
3119955,3123403,1.0
3119955,3126109,30.0
3119955,3146503,36.0
3119955,3150505,12.0
3119955,3151503,3.0
3119955,3550308,1.0
3120003,3107802,2.0
3120003,3119401,1.0
3120003,3131158,2.0
3120003,3131307,1.0
3120003,3150539,17.0
3120003,3168705,1.0
3120102,3121605,19.0
3120102,3131703,1.0
3120102,3134004,1.0
3120102,3152006,1.0
3120151,3100906,6.0
3120151,3148509,1.0
3120201,3111200,1.0
3120201,3169406,3.0
3120300,3108503,1.0
3120300,3127800,1.0
3120300,3139003,1.0
3120300,3502804,1.0
3120300,3509403,1.0
3120300,3518602,1.0
3120300,3543402,3.0
3120300,3549805,1.0
3120300,3552205,1.0
3120409,3105608,2.0
3120409,3113107,6.0
3120409,3113206,12.0
3120409,3114907,2.0
3120409,3118007,10.0
3120409,3118304,77.0
3120409,3145901,6.0
3120508,3114105,1.0
3120508,3115508,2.0
3120508,3122801,1.0
3120508,3132404,7.0
3120508,3139904,6.0
3120508,3149101,1.0
3120508,3163706,1.0
3120508,3518800,1.0
3120508,3550308,1.0
3120607,3106200,4.0
3120607,3108107,3.0
3120607,3116605,1.0
3120607,3118601,1.0
3120607,3122306,1.0
3120607,3132206,19.0
3120607,3150406,7.0
3120607,3155306,3.0
3120706,3128907,1.0
3120706,3137502,3.0
3120706,3148004,13.0
3120706,3148103,5.0
3120706,3166808,3.0
3120805,3101201,1.0
3120805,3102803,1.0
3120805,3104908,29.0
3120805,3106200,1.0
3120805,3115508,8.0
3120805,3117702,1.0
3120805,3138203,1.0
3120805,3141900,7.0
3120805,3151800,1.0
3120805,3152501,1.0
3120805,3165206,37.0
3120805,3304201,1.0
3120805,3509502,1.0
3120805,3549904,1.0
3120805,3550308,1.0
3120839,3127370,1.0
3120839,3154309,1.0
3120839,3200359,5.0
3120839,3203304,2.0
3120870,3157005,3.0
3120870,3157377,12.0
3120870,3171600,1.0
3120904,3106200,3.0
3120904,3109303,1.0
3120904,3118007,4.0
3120904,3119104,11.0
3120904,3121605,1.0
3120904,3125705,3.0
3120904,3127602,1.0
3120904,3131109,12.0
3120904,3143302,1.0
3120904,3143609,5.0
3120904,3144706,1.0
3120904,3147402,9.0
3120904,3152006,2.0
3120904,3153202,2.0
3120904,3160603,4.0
3120904,3167103,1.0
3120904,3167202,3.0
3120904,3169356,1.0
3120904,3170404,1.0
3120904,3170800,1.0
3120904,3550308,1.0
3121001,3106200,2.0
3121001,3121605,7.0
3121001,3127602,3.0
3121001,3152006,1.0
3121001,3153301,1.0
3121001,3167103,1.0
3121100,2804458,1.0
3121100,3132404,53.0
3121100,3139904,1.0
3121100,3140407,2.0
3121100,3163706,1.0
3121100,3171709,3.0
3121100,3172202,4.0
3121100,3502507,1.0
3121100,3518404,1.0
3121100,3527207,1.0
3121100,3538501,3.0
3121209,3147907,2.0
3121209,3516200,1.0
3121258,3104007,1.0
3121258,3117306,1.0
3121258,3118205,32.0
3121258,3156908,1.0
3121258,3157708,6.0
3121258,3170107,111.0
3121258,3520103,53.0
3121258,3543402,1.0
3121258,3550308,1.0
3121308,3128402,2.0
3121308,3132602,9.0
3121308,3136702,2.0
3121308,3155405,1.0
3121308,3162906,20.0
3121407,3106200,4.0
3121407,3118007,17.0
3121407,3123908,7.0
3121407,3135407,3.0
3121407,3147709,2.0
3121407,3154200,1.0
3121407,3550308,1.0
3121506,3105608,5.0
3121506,3116308,1.0
3121506,3155009,2.0
3121506,3157302,1.0
3121506,3166204,2.0
3121506,3169901,2.0
3121506,3304557,1.0
3121506,3305000,1.0
3121605,3106200,1.0
3121605,3120102,2.0
3121605,3125507,1.0
3121605,3127602,3.0
3121605,3164506,2.0
3121605,3545506,1.0
3121605,3550308,1.0
3121605,5300108,1.0
3121704,3100401,1.0
3121704,3128204,1.0
3121704,3152105,1.0
3121803,3106200,1.0
3121803,3161007,2.0
3121803,3518701,1.0
3121902,3148301,2.0
3121902,3156304,14.0
3121902,3165701,5.0
3121902,3169901,42.0
3121902,3172004,1.0
3121902,3529401,1.0
3122009,3124203,1.0
3122009,3125952,1.0
3122009,3139409,1.0
3122009,3145877,2.0
3122009,3148756,1.0
3122009,3162559,1.0
3122108,3115706,2.0
3122108,3127701,3.0
3122108,3141504,1.0
3122108,3162575,1.0
3122207,3106200,1.0
3122207,3106309,1.0
3122207,3119203,1.0
3122207,3127503,6.0
3122207,3128006,2.0
3122207,3131307,1.0
3122207,3148608,6.0
3122207,3171808,13.0
3122306,1100205,1.0
3122306,3104205,1.0
3122306,3106200,16.0
3122306,3106705,3.0
3122306,3107406,3.0
3122306,3108305,1.0
3122306,3111200,1.0
3122306,3113909,1.0
3122306,3114006,2.0
3122306,3114204,19.0
3122306,3116605,2.0
3122306,3117603,1.0
3122306,3126109,3.0
3122306,3133501,10.0
3122306,3133808,18.0
3122306,3136652,2.0
3122306,3136702,1.0
3122306,3137205,2.0
3122306,3140704,3.0
3122306,3145208,24.0
3122306,3149705,1.0
3122306,3151404,4.0
3122306,3160405,2.0
3122306,3161809,3.0
3122306,3164605,44.0
3122306,3170107,1.0
3122306,3170206,1.0
3122306,3550308,1.0
3122306,5211404,1.0
3122355,2704302,1.0
3122355,2906709,1.0
3122355,2910404,7.0
3122355,2922102,1.0
3122355,3101003,17.0
3122355,3102704,10.0
3122355,3117009,1.0
3122355,3148707,5.0
3122355,3550308,1.0
3122405,3101607,8.0
3122405,3104304,3.0
3122405,3108404,7.0
3122405,3109501,5.0
3122405,3111002,25.0
3122405,3151800,2.0
3122405,3166907,8.0
3122405,3509502,1.0
3122454,2910404,14.0
3122454,2933307,6.0
3122454,3101706,5.0
3122454,3140555,3.0
3122454,3148707,2.0
3122454,3304557,1.0
3122454,3550308,1.0
3122470,3108206,2.0
3122470,3108552,2.0
3122470,3136306,1.0
3122470,3147006,2.0
3122470,3170404,13.0
3122504,2923001,1.0
3122504,3113404,3.0
3122504,3119401,1.0
3122504,3123700,7.0
3122504,3130556,4.0
3122504,3130903,9.0
3122504,3131158,1.0
3122504,3131307,9.0
3122504,3162609,1.0
3122504,3162906,1.0
3122504,3167707,1.0
3122504,3168408,10.0
3122504,3168705,3.0
3122603,3106200,1.0
3122603,3117504,5.0
3122603,3128006,1.0
3122603,3156809,1.0
3122702,3102308,12.0
3122702,3136207,1.0
3122702,3155009,4.0
3122702,3165560,4.0
3122702,3550308,1.0
3122801,3114105,16.0
3122801,3133006,1.0
3122801,3139904,5.0
3122801,3163706,26.0
3122801,3167806,1.0
3122900,3104601,85.0
3122900,3115300,15.0
3122900,3128808,1.0
3122900,3132602,2.0
3122900,3136702,3.0
3122900,3156304,16.0
3122900,3169901,2.0
3123007,3105608,4.0
3123007,3105905,5.0
3123007,3152709,6.0
3123007,3162500,1.0
3123106,3106200,1.0
3123106,3113800,1.0
3123106,3127701,1.0
3123106,3131307,1.0
3123106,3166105,5.0
3123106,3304557,1.0
3123205,3100203,1.0
3123205,3106200,2.0
3123205,3124708,5.0
3123205,3137205,2.0
3123205,3138807,1.0
3123205,3153707,12.0
3123205,3166600,4.0
3123205,3170701,1.0
3123304,3102100,1.0
3123304,3108701,1.0
3123304,3136702,1.0
3123304,3165701,4.0
3123304,3169901,1.0
3123403,3130309,4.0
3123403,3150109,1.0
3123403,3150505,5.0
3123403,3151503,19.0
3123502,3124807,3.0
3123502,3143104,2.0
3123528,3116001,1.0
3123528,3137700,7.0
3123528,3139409,1.0
3123528,3139508,2.0
3123528,3140530,6.0
3123528,3158904,2.0
3123528,3163607,1.0
3123528,3205309,1.0
3123601,3101607,1.0
3123601,3110707,1.0
3123601,3142601,3.0
3123601,3147204,3.0
3123601,3165206,2.0
3123601,3169307,1.0
3123601,3170701,60.0
3123601,3509502,2.0
3123601,3548708,1.0
3123700,3115706,2.0
3123700,3122504,1.0
3123700,3125804,6.0
3123700,3127701,4.0
3123700,3167707,2.0
3123700,3168408,2.0
3123809,3107307,37.0
3123809,3109204,1.0
3123809,3131901,1.0
3123809,3143302,4.0
3123858,3106200,1.0
3123858,3107802,1.0
3123858,3113404,37.0
3123858,3131158,1.0
3123858,3150158,8.0
3123858,3159357,1.0
3123858,3170578,7.0
3123908,3106200,13.0
3123908,3114907,2.0
3123908,3118007,10.0
3123908,3118304,5.0
3123908,3118601,1.0
3123908,3121407,1.0
3123908,3135407,83.0
3123908,3137403,1.0
3123908,3145604,1.0
3123908,3145901,10.0
3123908,3160900,8.0
3124005,3103702,1.0
3124005,3110202,1.0
3124005,3116704,5.0
3124005,3143906,1.0
3124005,3146107,1.0
3124005,3164431,4.0
3124005,3169901,2.0
3124005,3171303,12.0
3124005,3172004,14.0
3124005,3510500,1.0
3124005,3550308,1.0
3124104,3106200,484.0
3124104,3106705,60.0
3124104,3118601,343.0
3124104,3129806,2.0
3124104,3133808,1.0
3124104,3136652,1.0
3124104,3144805,10.0
3124104,3149309,1.0
3124104,3154606,30.0
3124104,3157807,2.0
3124104,3162922,1.0
3124104,3165537,1.0
3124104,3166006,1.0
3124104,3167202,1.0
3124104,3171204,1.0
3124104,3205309,1.0
3124104,5003751,1.0
3124203,3110103,10.0
3124203,3112109,5.0
3124203,3113305,5.0
3124203,3139409,2.0
3124203,3202009,14.0
3124203,3301702,1.0
